EngagementID,ContentID,CampaignID,ProductId,EngagementDate,ContentType,Views,Clicks,Likes
3716,15,7,12,5/10/2024,BLOG,2843,518,62
4132,31,4,11,5/10/2024,BLOG,1153,85,18
3356,28,12,5,5/10/2024,BLOG,1974,280,57
1173,13,18,14,5/10/2024,BLOG,4615,930,80
1107,50,11,3,5/10/2024,SOCIAL MEDIA,2997,364,66
439,23,13,14,5/11/2024,BLOG,3674,281,66
69,50,2,8,5/11/2024,BLOG,2935,303,68
1760,45,10,6,5/11/2024,BLOG,4504,803,218
3058,32,19,12,5/11/2024,BLOG,4037,436,91
4385,45,8,19,5/12/2024,BLOG,611,134,21
1479,35,14,6,5/12/2024,VIDEO,847,64,13
1739,44,11,1,5/13/2024,VIDEO,1693,235,52
494,23,3,13,5/13/2024,SOCIAL MEDIA,4224,509,53
620,30,2,19,5/13/2024,VIDEO,4336,322,64
845,42,9,2,5/13/2024,BLOG,1933,482,52
4392,42,11,10,5/13/2024,SOCIAL MEDIA,2479,432,44
3981,40,20,10,5/13/2024,BLOG,4193,252,61
2970,43,20,4,5/13/2024,BLOG,5129,390,95
3373,18,16,2,5/14/2024,SOCIAL MEDIA,2231,547,58
545,1,15,14,5/14/2024,SOCIAL MEDIA,4882,924,221
855,10,15,12,5/15/2024,SOCIAL MEDIA,308,35,2
1450,8,20,9,5/15/2024,SOCIAL MEDIA,2183,319,85
3702,43,3,2,5/15/2024,BLOG,2638,510,67
4249,38,5,1,5/16/2024,SOCIAL MEDIA,1562,344,50
4506,36,2,14,5/16/2024,VIDEO,4088,722,101
174,16,3,18,5/16/2024,SOCIAL MEDIA,5073,312,27
1808,24,19,7,5/16/2024,SOCIAL MEDIA,4480,1057,148
2774,27,8,8,5/16/2024,VIDEO,2592,222,41
17,35,18,10,5/17/2024,BLOG,563,104,9
3081,45,8,7,5/17/2024,VIDEO,2152,528,105
3051,7,9,20,5/18/2024,VIDEO,790,193,10
3664,46,15,11,5/18/2024,SOCIAL MEDIA,5249,1106,280
4012,46,13,7,5/18/2024,VIDEO,1422,169,23
1168,2,3,6,5/18/2024,VIDEO,2452,459,70
2958,22,15,18,5/18/2024,SOCIAL MEDIA,1890,258,14
1331,28,16,6,5/19/2024,VIDEO,585,151,14
343,36,10,15,5/19/2024,VIDEO,79,19,4
476,11,10,7,5/19/2024,BLOG,5021,1098,293
1175,20,10,14,5/20/2024,SOCIAL MEDIA,3331,756,155
1109,42,2,7,5/21/2024,VIDEO,2269,479,126
560,33,19,20,5/21/2024,VIDEO,1062,235,27
2432,13,4,10,5/21/2024,SOCIAL MEDIA,1456,273,63
1714,19,19,8,5/21/2024,BLOG,3635,346,80
626,15,3,5,5/22/2024,VIDEO,4595,1068,275
1818,28,3,2,5/23/2024,BLOG,1246,241,31
1573,26,3,13,5/23/2024,SOCIAL MEDIA,166,40,9
1881,19,17,13,5/23/2024,VIDEO,3848,369,24
3562,28,1,8,5/23/2024,SOCIAL MEDIA,4846,304,76
4398,39,14,19,5/24/2024,BLOG,3651,933,66
2264,13,8,1,5/24/2024,BLOG,3981,863,199
2580,19,14,9,5/24/2024,BLOG,4277,907,159
389,42,4,1,5/24/2024,SOCIAL MEDIA,1548,309,46
2216,11,15,6,5/25/2024,VIDEO,4773,590,71
3624,32,7,16,5/25/2024,SOCIAL MEDIA,3809,690,92
3272,19,13,15,5/25/2024,VIDEO,2772,668,73
2448,28,9,12,5/26/2024,BLOG,560,82,7
11,38,19,6,5/26/2024,SOCIAL MEDIA,4297,234,29
91,8,7,13,5/26/2024,BLOG,379,95,9
531,21,15,12,5/27/2024,BLOG,4245,235,28
1071,45,7,4,5/27/2024,BLOG,2275,348,62
2794,18,1,6,5/27/2024,VIDEO,4639,812,195
2026,16,13,3,5/27/2024,SOCIAL MEDIA,857,179,12
3226,22,6,9,5/28/2024,VIDEO,1468,221,49
3741,46,15,18,5/28/2024,SOCIAL MEDIA,1956,291,20
4317,31,8,17,5/29/2024,SOCIAL MEDIA,1683,396,29
2677,31,17,5,5/29/2024,SOCIAL MEDIA,1648,253,16
2717,25,12,18,5/29/2024,VIDEO,2172,291,51
1057,13,12,16,5/30/2024,BLOG,3651,903,192
151,30,1,12,5/30/2024,BLOG,5131,1303,299
3566,18,5,8,5/30/2024,VIDEO,907,96,15
4601,4,11,20,5/30/2024,VIDEO,3803,595,115
4550,48,3,20,5/31/2024,BLOG,3002,332,35
3933,24,4,18,5/31/2024,BLOG,3594,265,22
2821,45,13,15,5/31/2024,BLOG,4035,934,223
1487,16,1,4,5/31/2024,BLOG,3941,575,145
1887,36,16,4,6/1/2024,SOCIAL MEDIA,1316,339,49
41,8,2,12,6/1/2024,SOCIAL MEDIA,4654,1083,193
1046,50,11,2,6/3/2024,BLOG,4931,990,99
1637,27,10,16,6/3/2024,VIDEO,3353,586,37
2587,3,2,11,6/3/2024,BLOG,829,166,42
4347,36,17,7,6/3/2024,BLOG,3687,630,48
4106,29,3,17,6/3/2024,BLOG,1076,194,48
3175,42,9,12,6/3/2024,VIDEO,4311,807,66
2997,27,14,9,6/4/2024,VIDEO,203,36,6
3472,37,13,4,6/4/2024,SOCIAL MEDIA,2879,630,136
4311,18,5,15,6/4/2024,SOCIAL MEDIA,2626,409,103
2490,43,7,15,6/4/2024,SOCIAL MEDIA,2327,478,90
1580,12,18,4,6/4/2024,SOCIAL MEDIA,4257,284,47
466,20,7,8,6/4/2024,BLOG,3351,359,52
683,11,18,9,6/4/2024,SOCIAL MEDIA,3263,661,59
902,49,2,5,6/5/2024,VIDEO,5029,963,68
2031,15,16,1,6/5/2024,SOCIAL MEDIA,537,96,25
2402,32,17,10,6/5/2024,SOCIAL MEDIA,3265,618,50
3401,49,17,8,6/5/2024,VIDEO,4924,1057,263
2999,19,19,7,6/6/2024,VIDEO,3478,325,26
2146,48,18,12,6/6/2024,BLOG,1892,189,20
2293,40,5,13,6/7/2024,SOCIAL MEDIA,3605,539,87
2639,3,3,18,6/7/2024,VIDEO,102,5,1
610,50,2,14,6/7/2024,VIDEO,1278,330,30
195,13,10,10,6/7/2024,SOCIAL MEDIA,76,7,1
2963,37,18,12,6/7/2024,SOCIAL MEDIA,3614,662,134
47,41,3,12,6/8/2024,VIDEO,1145,130,33
1466,14,11,11,6/8/2024,VIDEO,409,89,7
2623,6,18,10,6/8/2024,VIDEO,1809,378,93
2374,14,19,7,6/8/2024,SOCIAL MEDIA,2299,294,45
2489,7,13,1,6/8/2024,VIDEO,4029,791,85
2159,5,12,1,6/9/2024,VIDEO,4803,967,186
1981,40,6,8,6/9/2024,BLOG,503,50,10
1504,15,2,18,6/9/2024,VIDEO,3222,503,73
1435,43,5,19,6/9/2024,BLOG,5138,285,40
110,12,3,4,6/9/2024,SOCIAL MEDIA,1408,307,75
3184,10,5,9,6/9/2024,VIDEO,3278,796,84
3297,12,16,3,6/9/2024,VIDEO,1098,200,20
175,4,15,16,6/10/2024,VIDEO,3550,300,16
1565,4,6,19,6/11/2024,BLOG,2435,533,56
3060,40,6,4,6/11/2024,BLOG,996,169,15
4202,8,19,13,6/12/2024,VIDEO,3951,250,15
4191,20,6,6,6/13/2024,BLOG,742,165,25
4042,45,6,12,6/13/2024,SOCIAL MEDIA,3202,515,84
865,25,17,17,6/13/2024,SOCIAL MEDIA,1196,220,44
2758,17,17,2,6/14/2024,BLOG,825,78,19
2835,34,6,15,6/14/2024,SOCIAL MEDIA,4491,417,60
1962,26,17,5,6/15/2024,SOCIAL MEDIA,3736,311,53
3866,31,7,14,6/15/2024,VIDEO,1891,107,8
3800,13,4,4,6/15/2024,SOCIAL MEDIA,1751,399,81
3182,12,15,14,6/15/2024,SOCIAL MEDIA,2595,307,30
3029,43,3,18,6/16/2024,VIDEO,2731,215,39
799,18,9,10,6/16/2024,BLOG,879,84,17
3405,23,17,3,6/17/2024,VIDEO,115,20,2
4402,7,18,15,6/17/2024,BLOG,923,138,14
4542,32,12,19,6/17/2024,BLOG,3184,708,91
949,16,6,6,6/18/2024,VIDEO,4359,569,94
2126,49,13,9,6/19/2024,VIDEO,64,10,1
3124,32,16,18,6/19/2024,VIDEO,1484,331,68
1076,36,11,2,6/20/2024,SOCIAL MEDIA,906,109,15
1369,45,14,16,6/20/2024,SOCIAL MEDIA,2203,512,73
1320,46,1,8,6/20/2024,VIDEO,618,144,10
385,34,5,8,6/21/2024,SOCIAL MEDIA,2505,324,33
3062,9,20,16,6/21/2024,BLOG,1893,113,7
4112,37,12,20,6/21/2024,SOCIAL MEDIA,1942,449,38
4014,44,15,11,6/21/2024,BLOG,4918,1047,146
3094,11,9,7,6/22/2024,VIDEO,2350,585,106
4618,30,7,12,6/22/2024,BLOG,4228,537,86
773,7,19,14,6/22/2024,SOCIAL MEDIA,4636,722,104
2131,14,8,1,6/22/2024,SOCIAL MEDIA,1753,113,11
2707,15,8,20,6/22/2024,SOCIAL MEDIA,1299,152,30
2387,23,10,16,6/23/2024,BLOG,1648,137,23
50,43,15,14,6/23/2024,SOCIAL MEDIA,1066,110,11
726,10,3,19,6/24/2024,VIDEO,1788,247,39
983,14,9,14,6/24/2024,BLOG,1299,159,17
2989,26,7,15,6/24/2024,BLOG,4255,313,76
3456,6,4,18,6/24/2024,SOCIAL MEDIA,2149,272,52
3442,11,1,18,6/25/2024,SOCIAL MEDIA,435,78,15
3301,45,15,6,6/25/2024,BLOG,4472,815,123
3989,43,2,20,6/25/2024,VIDEO,4209,871,167
3766,37,2,17,6/25/2024,BLOG,4639,683,89
2686,6,4,6,6/25/2024,VIDEO,1885,238,31
2613,24,15,16,6/25/2024,BLOG,1547,348,49
1594,38,6,5,6/26/2024,BLOG,3057,245,30
373,45,3,17,6/26/2024,SOCIAL MEDIA,4519,1024,241
555,47,11,13,6/27/2024,SOCIAL MEDIA,3690,287,21
1007,20,7,20,6/27/2024,BLOG,4419,676,91
838,21,9,18,6/27/2024,VIDEO,4640,886,124
1343,24,19,10,6/27/2024,BLOG,3326,453,105
1418,26,17,1,6/27/2024,VIDEO,1424,302,19
1718,21,3,12,6/27/2024,SOCIAL MEDIA,3552,882,79
2087,6,8,16,6/27/2024,BLOG,2247,388,72
4532,19,9,18,6/27/2024,SOCIAL MEDIA,4291,284,33
3261,14,2,16,6/28/2024,SOCIAL MEDIA,849,55,6
1927,44,9,5,6/28/2024,BLOG,1833,274,33
718,41,7,8,6/28/2024,SOCIAL MEDIA,4521,931,96
1702,46,13,4,6/29/2024,VIDEO,4874,986,196
2733,31,5,13,6/30/2024,VIDEO,4995,939,57
3025,26,10,7,6/30/2024,VIDEO,4074,860,121
4051,3,13,20,6/30/2024,VIDEO,2366,453,38
3712,49,5,2,7/1/2024,BLOG,4866,950,108
3179,31,8,15,7/1/2024,BLOG,4501,346,28
3352,5,15,10,7/1/2024,BLOG,2403,599,35
2008,24,1,5,7/1/2024,VIDEO,2457,424,47
680,35,19,12,7/1/2024,SOCIAL MEDIA,1897,125,27
524,36,4,14,7/1/2024,VIDEO,1089,167,37
3176,48,9,10,7/2/2024,VIDEO,2271,190,21
3444,40,18,7,7/3/2024,VIDEO,2268,488,69
4459,24,5,1,7/3/2024,SOCIAL MEDIA,190,29,5
1647,31,3,16,7/3/2024,SOCIAL MEDIA,2071,279,47
2902,21,15,7,7/3/2024,BLOG,2988,688,94
2752,12,9,16,7/4/2024,VIDEO,1801,159,20
293,35,13,5,7/4/2024,SOCIAL MEDIA,1712,395,91
4410,12,8,16,7/4/2024,SOCIAL MEDIA,93,13,2
1263,32,12,5,7/5/2024,VIDEO,2343,277,19
1900,45,1,3,7/5/2024,SOCIAL MEDIA,868,205,34
945,13,12,5,7/6/2024,VIDEO,4537,841,131
574,1,8,16,7/6/2024,SOCIAL MEDIA,658,70,13
3030,16,16,3,7/6/2024,SOCIAL MEDIA,927,169,36
4504,36,8,12,7/6/2024,VIDEO,1774,389,47
3755,17,7,11,7/7/2024,SOCIAL MEDIA,154,36,8
948,13,6,15,7/7/2024,BLOG,2227,333,81
1016,50,13,8,7/7/2024,SOCIAL MEDIA,2595,254,60
798,3,4,8,7/7/2024,VIDEO,689,97,11
2789,4,2,2,7/7/2024,BLOG,3399,758,114
2858,33,2,9,7/9/2024,VIDEO,3565,677,152
3994,40,8,6,7/9/2024,VIDEO,3204,286,38
3909,39,19,9,7/9/2024,SOCIAL MEDIA,2066,263,49
3395,24,12,10,7/9/2024,SOCIAL MEDIA,1590,92,13
3567,29,16,14,7/9/2024,VIDEO,848,95,14
4257,24,3,9,7/10/2024,BLOG,2375,510,42
2881,5,6,7,7/10/2024,VIDEO,625,118,8
2640,23,19,6,7/10/2024,SOCIAL MEDIA,3823,494,101
1975,46,13,10,7/10/2024,SOCIAL MEDIA,1990,102,18
929,33,17,2,7/10/2024,VIDEO,375,91,8
572,18,10,13,7/10/2024,SOCIAL MEDIA,2774,463,104
1361,13,1,7,7/11/2024,VIDEO,3485,314,20
2043,28,20,14,7/11/2024,BLOG,2851,515,60
4253,37,11,18,7/11/2024,BLOG,2880,197,37
3899,13,16,1,7/11/2024,BLOG,432,57,9
3231,2,11,6,7/11/2024,SOCIAL MEDIA,3240,218,49
4482,42,10,10,7/11/2024,BLOG,470,98,13
4359,33,1,14,7/12/2024,BLOG,461,63,5
1695,41,9,3,7/12/2024,BLOG,3072,197,16
2824,10,17,12,7/12/2024,SOCIAL MEDIA,4836,529,81
1167,5,3,18,7/12/2024,BLOG,1793,91,14
978,26,14,2,7/13/2024,VIDEO,1871,293,61
1719,31,5,17,7/13/2024,BLOG,3043,538,112
1820,23,13,11,7/13/2024,SOCIAL MEDIA,2774,480,66
3900,44,14,15,7/13/2024,SOCIAL MEDIA,1892,247,55
4294,8,18,12,7/14/2024,SOCIAL MEDIA,2284,306,33
3501,31,11,14,7/14/2024,VIDEO,3001,229,18
3492,46,5,2,7/15/2024,BLOG,2868,286,18
3241,18,4,13,7/15/2024,BLOG,527,97,9
96,17,14,13,7/15/2024,BLOG,712,142,32
2567,12,5,6,7/17/2024,SOCIAL MEDIA,105,24,4
3440,7,6,14,7/17/2024,VIDEO,4178,444,80
3463,4,4,4,7/18/2024,BLOG,2094,405,41
1712,10,9,7,7/18/2024,SOCIAL MEDIA,3117,348,39
1871,28,13,15,7/18/2024,VIDEO,1438,101,17
3439,17,15,10,7/19/2024,VIDEO,4324,336,70
3481,13,6,2,7/20/2024,SOCIAL MEDIA,1278,189,22
2468,39,12,2,7/20/2024,VIDEO,4517,961,118
1270,38,13,1,7/20/2024,VIDEO,3521,588,136
1337,35,9,14,7/20/2024,BLOG,2519,171,36
1408,50,15,16,7/20/2024,VIDEO,999,144,27
3549,11,7,8,7/21/2024,BLOG,2964,459,97
4183,48,19,2,7/21/2024,BLOG,4144,670,73
4206,12,2,11,7/22/2024,VIDEO,2384,381,65
2473,5,19,17,7/22/2024,VIDEO,1006,48,5
2435,38,6,20,7/22/2024,VIDEO,4791,745,112
1014,48,7,6,7/23/2024,SOCIAL MEDIA,1222,213,41
627,14,9,2,7/23/2024,SOCIAL MEDIA,3547,805,109
2635,36,11,1,7/24/2024,BLOG,4411,967,73
4425,23,10,12,7/24/2024,BLOG,3745,208,41
2412,22,10,13,7/25/2024,SOCIAL MEDIA,4091,740,56
150,45,6,13,7/25/2024,SOCIAL MEDIA,4611,373,85
1150,13,8,18,7/25/2024,BLOG,1973,440,34
1051,16,5,4,7/26/2024,SOCIAL MEDIA,2387,418,99
4248,40,13,5,7/26/2024,SOCIAL MEDIA,3516,593,52
3637,50,10,15,7/26/2024,SOCIAL MEDIA,4597,495,59
3240,44,10,19,7/26/2024,VIDEO,4079,624,82
3916,29,4,5,7/27/2024,SOCIAL MEDIA,3906,252,21
87,8,2,2,7/27/2024,BLOG,3142,602,111
27,42,4,3,7/27/2024,VIDEO,3225,337,72
1992,31,14,19,7/27/2024,VIDEO,4186,640,141
2246,4,17,3,7/28/2024,SOCIAL MEDIA,1111,98,20
2945,33,11,6,7/28/2024,SOCIAL MEDIA,2208,500,113
349,21,19,6,7/28/2024,SOCIAL MEDIA,4394,592,117
193,30,9,2,7/28/2024,BLOG,3358,400,26
4140,12,7,11,7/28/2024,VIDEO,925,108,13
3333,24,12,8,7/28/2024,BLOG,3189,390,27
539,49,18,18,7/29/2024,VIDEO,2276,204,32
512,1,8,14,7/29/2024,VIDEO,2172,147,33
2242,9,4,12,7/29/2024,BLOG,4533,817,40
2286,20,18,20,7/29/2024,BLOG,449,29,6
1996,25,11,10,7/29/2024,SOCIAL MEDIA,1115,178,25
714,46,1,11,7/30/2024,BLOG,2676,129,11
4553,36,8,14,7/30/2024,SOCIAL MEDIA,894,158,15
3387,4,19,3,7/31/2024,SOCIAL MEDIA,2320,397,33
1245,17,20,10,7/31/2024,SOCIAL MEDIA,4064,367,48
1310,39,12,17,8/1/2024,SOCIAL MEDIA,1071,108,19
872,11,1,19,8/3/2024,BLOG,3159,270,23
2375,7,12,6,8/3/2024,BLOG,1394,85,17
4593,22,10,10,8/3/2024,VIDEO,1415,159,27
3669,10,7,13,8/4/2024,BLOG,3879,617,30
2856,23,2,12,8/4/2024,BLOG,1851,319,61
1959,31,18,5,8/4/2024,SOCIAL MEDIA,3700,768,160
973,12,15,9,8/4/2024,VIDEO,972,212,23
1367,34,1,11,8/4/2024,BLOG,159,13,1
1156,26,5,4,8/4/2024,BLOG,4591,872,129
935,9,5,13,8/5/2024,BLOG,1645,382,53
954,29,15,6,8/5/2024,BLOG,2562,321,36
759,40,1,11,8/5/2024,VIDEO,1447,149,21
755,44,15,6,8/5/2024,BLOG,2862,167,30
1893,42,8,20,8/5/2024,SOCIAL MEDIA,1880,333,48
3485,4,6,1,8/5/2024,SOCIAL MEDIA,3842,190,39
4165,43,20,7,8/5/2024,BLOG,2622,270,13
4075,48,6,6,8/6/2024,SOCIAL MEDIA,3277,357,39
3020,6,17,17,8/7/2024,SOCIAL MEDIA,2585,238,48
4576,35,17,8,8/7/2024,SOCIAL MEDIA,3616,761,94
629,49,12,5,8/7/2024,SOCIAL MEDIA,4513,243,32
109,25,20,4,8/7/2024,BLOG,1998,458,81
1625,27,10,16,8/8/2024,SOCIAL MEDIA,2289,420,86
2805,37,13,5,8/8/2024,BLOG,1188,212,35
4483,20,9,13,8/8/2024,SOCIAL MEDIA,892,74,10
4543,48,14,1,8/9/2024,BLOG,2121,349,36
4101,44,8,8,8/9/2024,BLOG,1047,228,47
923,12,19,12,8/9/2024,VIDEO,2604,577,124
716,48,19,12,8/10/2024,VIDEO,4392,891,117
1772,29,20,6,8/10/2024,SOCIAL MEDIA,2050,269,22
1924,17,16,12,8/10/2024,SOCIAL MEDIA,1393,233,35
4104,3,8,9,8/10/2024,BLOG,4035,659,64
4120,22,12,12,8/10/2024,BLOG,2041,198,12
2974,1,1,11,8/11/2024,VIDEO,2604,440,52
1612,24,11,13,8/11/2024,SOCIAL MEDIA,3619,417,68
895,1,20,15,8/11/2024,BLOG,2703,557,96
1221,30,14,4,8/11/2024,SOCIAL MEDIA,3298,524,76
370,45,7,14,8/12/2024,SOCIAL MEDIA,1918,118,13
2890,13,2,16,8/12/2024,BLOG,1381,83,13
2602,5,14,19,8/12/2024,SOCIAL MEDIA,3703,393,73
2734,48,20,13,8/12/2024,SOCIAL MEDIA,3169,233,40
4007,43,5,7,8/12/2024,BLOG,3565,301,32
3775,4,6,2,8/13/2024,BLOG,3362,338,17
2441,42,15,16,8/13/2024,BLOG,1497,80,4
2039,15,5,14,8/13/2024,BLOG,3641,257,13
1003,8,4,3,8/13/2024,BLOG,293,54,4
1089,25,12,14,8/15/2024,VIDEO,4569,727,95
1608,19,8,3,8/15/2024,BLOG,4345,844,97
4338,5,14,11,8/15/2024,VIDEO,2816,240,19
4365,42,8,12,8/16/2024,SOCIAL MEDIA,2344,297,57
4208,4,11,7,8/16/2024,VIDEO,3022,201,21
3414,46,1,11,8/16/2024,SOCIAL MEDIA,1298,264,29
3600,40,16,15,8/16/2024,VIDEO,459,104,19
1867,46,11,5,8/16/2024,BLOG,2772,567,126
2467,15,6,2,8/16/2024,SOCIAL MEDIA,1168,130,6
1260,2,3,1,8/16/2024,SOCIAL MEDIA,376,38,5
129,7,5,1,8/17/2024,BLOG,401,30,2
2430,11,8,10,8/17/2024,SOCIAL MEDIA,499,94,14
2164,16,3,1,8/17/2024,SOCIAL MEDIA,518,57,9
1720,19,7,20,8/17/2024,SOCIAL MEDIA,1846,158,13
413,28,5,8,8/18/2024,BLOG,2164,250,21
403,22,18,11,8/18/2024,VIDEO,2059,119,18
451,48,5,16,8/18/2024,SOCIAL MEDIA,624,131,15
3343,28,10,11,8/18/2024,BLOG,1410,159,27
3222,45,14,8,8/18/2024,BLOG,1179,107,16
3327,6,20,13,8/19/2024,SOCIAL MEDIA,1668,118,6
1381,11,16,10,8/19/2024,BLOG,3184,602,85
930,36,19,7,8/19/2024,BLOG,1431,274,12
2020,13,1,18,8/19/2024,SOCIAL MEDIA,3895,375,48
4342,47,5,9,8/20/2024,SOCIAL MEDIA,3159,290,39
886,15,12,3,8/21/2024,SOCIAL MEDIA,681,142,12
346,1,2,20,8/21/2024,SOCIAL MEDIA,1758,182,20
1011,9,13,18,8/22/2024,BLOG,3860,491,82
1058,6,6,19,8/22/2024,SOCIAL MEDIA,3368,588,106
1701,23,11,16,8/22/2024,VIDEO,3614,230,51
1796,4,6,5,8/23/2024,BLOG,1638,328,27
2709,31,18,1,8/23/2024,SOCIAL MEDIA,2506,483,42
376,37,1,8,8/23/2024,BLOG,4372,899,100
3699,8,15,14,8/23/2024,VIDEO,4113,415,68
3926,48,13,14,8/23/2024,BLOG,2119,298,57
3910,36,18,1,8/23/2024,BLOG,2975,514,33
2964,43,7,13,8/23/2024,BLOG,1951,189,28
3619,41,15,10,8/24/2024,SOCIAL MEDIA,3128,702,140
3967,2,17,15,8/24/2024,SOCIAL MEDIA,3242,442,23
576,8,2,10,8/24/2024,VIDEO,1345,91,19
1948,29,1,4,8/24/2024,SOCIAL MEDIA,1781,115,10
2439,50,8,4,8/25/2024,VIDEO,2406,357,69
1098,31,16,17,8/25/2024,BLOG,978,150,16
3698,17,8,2,8/25/2024,VIDEO,419,92,7
3597,5,17,3,8/25/2024,BLOG,4304,204,28
3410,6,10,12,8/25/2024,SOCIAL MEDIA,695,131,24
3289,44,8,20,8/25/2024,VIDEO,4203,337,69
735,1,6,17,8/26/2024,BLOG,3440,756,128
1172,23,3,19,8/27/2024,VIDEO,885,163,15
2233,47,17,1,8/27/2024,SOCIAL MEDIA,2723,327,46
2951,2,15,11,8/27/2024,SOCIAL MEDIA,3267,179,33
1875,38,18,12,8/27/2024,BLOG,4208,483,85
1689,36,2,13,8/27/2024,VIDEO,1171,185,10
3071,48,17,3,8/27/2024,SOCIAL MEDIA,4155,824,41
4275,12,12,18,8/27/2024,SOCIAL MEDIA,4374,395,59
328,26,11,10,8/28/2024,SOCIAL MEDIA,2884,144,32
493,14,7,3,8/29/2024,SOCIAL MEDIA,3071,537,74
2033,46,16,13,8/29/2024,VIDEO,4186,315,54
3106,47,18,14,8/29/2024,BLOG,3928,321,24
2976,30,9,8,8/30/2024,VIDEO,1657,173,27
3181,36,9,7,8/30/2024,SOCIAL MEDIA,2332,106,22
400,37,6,2,8/30/2024,BLOG,1815,324,34
2032,49,8,18,8/31/2024,VIDEO,1199,137,7
1829,14,7,18,8/31/2024,BLOG,178,22,2
3344,32,3,1,8/31/2024,BLOG,3208,408,77
3807,31,18,16,8/31/2024,SOCIAL MEDIA,4402,852,156
3804,3,3,12,8/31/2024,BLOG,1787,387,30
2147,17,14,16,9/1/2024,SOCIAL MEDIA,3532,263,49
1429,4,9,1,9/1/2024,SOCIAL MEDIA,4108,462,83
982,16,5,18,9/1/2024,VIDEO,2021,335,49
875,48,3,15,9/2/2024,SOCIAL MEDIA,2304,400,58
1313,18,4,18,9/2/2024,BLOG,297,56,8
2162,37,17,4,9/2/2024,BLOG,1837,142,29
2654,39,9,18,9/2/2024,VIDEO,2667,461,50
3932,3,4,4,9/2/2024,SOCIAL MEDIA,1362,247,39
4078,8,1,7,9/3/2024,BLOG,3977,686,39
2738,21,9,6,9/3/2024,VIDEO,3029,372,58
1490,2,7,2,9/4/2024,SOCIAL MEDIA,521,40,7
4017,39,6,15,9/4/2024,VIDEO,124,8,1
4002,18,12,6,9/5/2024,VIDEO,3557,689,46
3913,1,15,1,9/5/2024,BLOG,3432,365,79
2941,20,16,4,9/5/2024,SOCIAL MEDIA,3643,200,14
2929,23,6,18,9/5/2024,SOCIAL MEDIA,151,10,0
1258,10,12,14,9/5/2024,VIDEO,3432,488,63
641,30,11,13,9/6/2024,BLOG,2922,267,23
164,6,6,14,9/7/2024,SOCIAL MEDIA,2995,432,32
2867,23,17,16,9/7/2024,BLOG,1686,219,26
2696,27,11,12,9/7/2024,VIDEO,3366,254,37
1693,4,6,11,9/8/2024,VIDEO,1148,226,12
410,23,20,2,9/8/2024,SOCIAL MEDIA,3711,543,105
1042,23,2,9,9/9/2024,SOCIAL MEDIA,2263,218,44
2367,34,8,15,9/9/2024,BLOG,1838,171,12
3448,14,6,17,9/9/2024,BLOG,530,39,7
3449,50,2,7,9/9/2024,VIDEO,2647,310,44
3476,38,4,14,9/10/2024,SOCIAL MEDIA,3419,311,32
4480,21,1,13,9/10/2024,VIDEO,1443,221,10
2954,47,13,12,9/10/2024,BLOG,1996,284,55
824,11,13,10,9/10/2024,SOCIAL MEDIA,3622,164,22
766,49,8,17,9/11/2024,BLOG,2699,560,30
1144,15,9,2,9/11/2024,BLOG,1257,233,45
2295,48,9,9,9/11/2024,BLOG,3187,280,41
1606,8,9,4,9/11/2024,BLOG,2950,364,42
3122,10,12,14,9/11/2024,SOCIAL MEDIA,561,63,8
3296,48,13,15,9/12/2024,SOCIAL MEDIA,167,8,1
1391,18,14,1,9/12/2024,BLOG,3047,492,71
66,28,4,5,9/12/2024,VIDEO,1493,141,23
725,46,16,10,9/13/2024,VIDEO,1615,164,10
1733,23,17,3,9/13/2024,BLOG,1770,87,7
3137,44,18,12,9/13/2024,VIDEO,2279,412,17
3427,1,14,9,9/14/2024,VIDEO,3202,581,73
1424,14,17,6,9/14/2024,SOCIAL MEDIA,1868,239,48
1244,43,6,15,9/14/2024,BLOG,4120,758,39
1323,50,12,11,9/15/2024,SOCIAL MEDIA,701,115,7
426,23,12,4,9/15/2024,VIDEO,1186,225,34
3621,12,2,9,9/15/2024,BLOG,2166,439,29
4242,29,15,3,9/15/2024,VIDEO,2307,447,84
1312,1,17,3,9/16/2024,BLOG,988,104,18
1074,26,11,2,9/16/2024,SOCIAL MEDIA,2016,119,13
1830,48,4,5,9/16/2024,SOCIAL MEDIA,1193,245,45
2788,23,13,20,9/16/2024,BLOG,953,189,31
1484,44,20,17,9/17/2024,BLOG,448,51,2
2176,21,7,9,9/17/2024,SOCIAL MEDIA,761,135,28
534,30,2,3,9/17/2024,BLOG,931,158,21
435,27,19,6,9/18/2024,VIDEO,580,88,9
218,50,18,9,9/18/2024,VIDEO,2280,480,80
1082,7,5,3,9/18/2024,BLOG,954,178,25
320,12,8,3,9/19/2024,VIDEO,440,85,5
1908,22,4,11,9/19/2024,SOCIAL MEDIA,261,18,2
1930,25,15,13,9/19/2024,VIDEO,2303,490,22
3794,30,18,14,9/19/2024,VIDEO,1906,90,12
1605,34,6,17,9/20/2024,BLOG,3500,341,63
2229,22,14,5,9/20/2024,BLOG,1073,74,12
53,41,16,15,9/20/2024,VIDEO,599,39,2
569,26,10,8,9/20/2024,BLOG,442,66,10
1254,21,14,11,9/20/2024,BLOG,3450,411,22
1926,42,7,12,9/21/2024,VIDEO,3180,297,42
4134,3,15,18,9/21/2024,BLOG,2639,483,99
3878,40,1,15,9/22/2024,VIDEO,3520,742,93
